,MovieID,UserID,Rating,Date
2980664,558,25,1,2005-06-24
1148581,259,25,1,2005-09-28
4254569,817,25,3,2003-07-02
3610262,693,25,1,2003-07-31
335232,85,25,1,2005-05-20
3369814,636,25,3,2003-06-23
3331838,616,25,1,2005-09-09
94,1,94,4,2004-12-30
498455,148,21,4,2005-09-01
3219124,607,21,4,2005-09-01
4310865,831,21,4,2005-09-02
220311,35,21,5,2005-09-03
3796000,723,21,5,2005-09-03
53847,28,21,5,2005-09-02
4237889,809,21,4,2005-09-02
4370985,851,21,3,2005-09-01
1222156,273,21,4,2005-09-02
1150301,262,21,5,2005-09-02
2986274,563,21,4,2005-09-02
2280832,436,21,4,2005-09-01
1812884,334,21,5,2005-10-07
1121967,257,21,5,2005-09-01
3198299,596,21,4,2005-09-03
1379477,299,21,3,2005-09-01
520731,152,21,5,2005-09-01
1672692,329,21,3,2005-09-02
4850305,980,21,4,2005-09-02
1459072,305,21,4,2005-09-02
4858699,985,21,4,2005-09-02
680544,187,21,3,2005-09-12
21,1,21,3,2005-12-19
4599067,896,21,3,2005-09-01
3998472,759,21,3,2005-09-02
1075318,252,21,4,2005-09-01
3612582,694,21,3,2005-12-19
4778711,962,21,4,2005-09-02
719977,191,21,4,2005-09-02
381837,111,21,4,2005-09-02
1765378,331,21,3,2005-09-01
2500912,468,21,5,2005-09-01
3670983,708,21,4,2005-09-01
2892414,531,21,4,2005-09-12
4702172,937,21,4,2005-09-02
3018627,571,21,3,2005-09-01
2027201,362,21,3,2005-09-02
96767,30,21,5,2005-09-12
4726067,940,21,4,2005-09-02
262744,58,21,4,2005-09-02
2254399,426,21,4,2005-09-02
3408745,652,21,3,2005-09-02
3418227,658,21,4,2005-09-01
1566503,313,21,4,2005-09-01
4148708,798,21,4,2005-09-02
3866559,749,7,2,2003-12-11
2978791,555,7,4,2004-08-08
1104238,255,7,2,2004-10-21
4598437,896,7,4,2004-06-02
2315050,443,7,2,2004-11-19
290445,77,7,2,2004-06-10
1000250,227,7,2,2004-08-10
2592651,476,7,3,2004-06-05
1564448,313,7,2,2003-10-31
4744113,942,7,4,2003-12-15
3488160,662,7,4,2004-06-07
2108800,400,7,3,2004-09-27
1276448,285,7,3,2004-10-21
4411321,862,7,4,2004-05-26
1991759,361,7,4,2005-05-11
94227,30,7,4,2004-04-05
4310438,831,7,3,2003-11-17
1162968,269,7,3,2004-03-09
2249789,425,7,4,2004-07-17
3198274,596,7,2,2004-11-26
2986068,563,7,5,2003-10-15
7,1,7,3,2004-04-22
2254306,426,7,5,2004-08-08
3217028,607,7,3,2004-04-22
2027142,362,7,1,2004-08-08
3837326,741,7,3,2003-09-17
1121340,257,7,3,2004-07-29
1377868,299,7,3,2004-02-04
2763507,494,7,3,2004-06-02
1074830,252,7,3,2004-05-26
3577714,692,7,2,2004-06-12
2045848,368,7,4,2003-10-09
1455299,304,7,4,2004-03-02
4589990,893,7,4,2004-11-27
3502356,668,7,3,2005-11-26
4856808,985,7,4,2003-12-15
2923384,550,7,5,2004-03-09
3367459,634,7,4,2004-01-15
2080273,386,7,3,2004-08-08
3417322,658,7,4,2004-03-09
3627397,705,7,3,2004-08-08
2082994,390,7,3,2003-12-11
3881562,752,7,4,2005-06-08
4237809,809,7,3,2004-08-08
3669494,708,7,3,2003-12-04
3316054,609,7,5,2005-08-26
2224384,420,7,3,2004-06-07
2499594,468,7,3,2004-04-26
244789,48,7,3,2004-08-27
520558,152,7,4,2004-08-08
3169088,575,7,3,2005-06-08
451568,138,7,4,2005-06-08
4014859,760,7,4,2005-06-16
3795694,723,7,2,2004-06-10
1254094,275,7,3,2004-09-09
3838954,746,7,4,2005-01-04
2657428,483,7,4,2003-10-16
262404,58,7,3,2004-09-27
2270322,433,7,3,2004-08-08
53031,28,7,2,2003-11-07
1880101,350,7,3,2004-08-08
1862052,345,7,4,2005-06-08
4725670,940,7,5,2004-06-12
1345777,295,7,2,2003-11-04
548054,166,7,2,2003-12-18
717950,191,7,4,2004-01-29
3894743,758,7,3,2004-09-27
3552590,686,7,3,2004-09-27
2359880,451,7,5,2005-06-07
1003297,232,7,3,2004-09-27
3542215,681,7,3,2005-06-08
4478403,886,7,3,2005-05-03
381198,111,7,2,2004-04-22
4147011,798,7,3,2004-06-12
4682011,919,7,2,2004-10-26
3567181,688,7,4,2004-05-21
332506,84,7,4,2004-07-07
2318774,443,59,4,2003-08-22
4780397,962,59,4,2003-08-15
3009211,569,59,5,2003-07-10
2748317,486,59,5,2003-04-23
59,1,59,3,2004-04-17
969604,223,46,1,2005-10-29
2045958,368,46,1,2005-10-29
2317696,443,46,5,2005-10-29
952036,215,46,1,2005-10-29
2351767,445,46,4,2005-10-29
46,1,46,5,2005-10-29
287538,76,46,4,2005-10-29
4114230,789,46,1,2005-10-28
2048242,370,46,3,2005-10-29
3171224,576,46,1,2005-10-29
2379101,457,46,5,2005-10-28
3026790,571,46,4,2005-10-28
815871,194,46,1,2005-10-29
3902625,758,46,1,2005-10-29
3756370,712,46,1,2005-10-29
4802528,963,46,2,2005-10-28
383944,111,56,3,2004-07-02
56,1,56,3,2004-07-16
4437752,872,56,3,2005-08-15
105203,30,56,4,2004-06-01
1573752,313,56,4,2005-02-02
2926480,550,56,3,2004-06-01
342163,97,56,3,2004-06-14
2105438,398,56,3,2005-09-08
727036,191,56,4,2004-06-01
2665779,483,56,3,2004-06-01
3428142,658,139,5,2003-11-10
4315269,831,139,3,2003-10-16
3921003,758,139,3,2004-12-02
2770343,494,139,3,2003-11-11
1396976,299,139,3,2003-11-18
3687614,708,139,3,2004-04-26
2136583,406,139,3,2005-08-23
4707655,937,139,3,2003-11-20
4879016,985,139,5,2003-11-10
2272798,433,139,3,2004-04-27
4472893,883,139,3,2005-01-13
3391605,643,139,2,2003-11-24
2679689,483,139,2,2003-10-15
1461943,305,139,3,2004-09-15
2999563,564,139,4,2005-02-15
3241882,607,139,4,2003-10-16
1870251,348,139,3,2005-04-25
3348992,629,139,3,2004-08-16
62946,28,139,4,2005-02-24
3636896,705,139,3,2003-11-20
1279892,285,139,4,2004-01-26
3009839,569,139,4,2004-04-29
266690,58,139,4,2004-12-14
1158575,268,139,5,2004-09-15
4606029,896,139,4,2003-11-20
1687785,329,139,4,2004-09-22
4017073,760,139,4,2005-07-06
3054017,571,139,3,2003-12-16
4002230,759,139,3,2003-10-27
468190,143,139,4,2005-02-01
3585864,692,139,3,2004-02-10
2931620,550,139,3,2003-10-16
1886894,353,139,3,2005-02-14
1743693,330,139,5,2003-11-18
2399398,457,139,4,2005-07-11
742420,191,139,5,2004-01-07
2514641,468,139,4,2004-05-20
942530,209,139,3,2003-11-11
1168262,269,139,5,2004-02-03
2091871,393,139,3,2004-01-27
1776108,331,139,4,2004-05-26
2870739,528,139,2,2005-09-29
3844977,746,139,3,2004-10-28
420744,118,139,3,2005-01-03
1821781,334,139,4,2005-03-11
2295790,442,139,4,2004-09-28
1080988,252,139,3,2005-09-20
2080615,386,139,3,2005-02-15
4167173,798,139,3,2004-02-19
1589387,313,139,5,2003-10-27
3870317,750,139,3,2005-10-11
4376546,851,139,3,2005-07-05
139,1,139,3,2005-08-23
1689653,329,151,3,2005-02-16
3923905,758,151,2,2004-12-31
237783,46,151,4,2004-12-31
2051762,375,151,3,2004-06-21
2771117,494,151,5,2004-12-31
4031864,763,151,4,2004-12-31
3193345,588,151,4,2004-06-21
1870573,348,151,4,2004-12-31
533402,156,151,3,2004-12-31
34586,18,151,3,2004-12-31
4303599,829,151,4,2004-12-31
3058481,571,151,4,2005-02-16
2265039,431,151,2,2004-06-21
2296462,442,151,3,2004-12-31
1128984,257,151,4,2004-12-31
4169522,798,151,5,2005-02-16
2516255,468,151,4,2004-06-21
319176,83,151,4,2004-12-31
2599568,481,151,3,2004-06-21
151,1,151,2,2004-06-21
4263308,818,151,4,2004-12-31
1151430,262,151,2,2004-09-02
1000630,227,163,4,2005-05-03
953284,215,163,2,2005-05-15
3007620,565,163,1,2005-10-10
2138794,406,163,1,2005-09-23
3809935,724,163,1,2005-09-23
1002347,230,163,2,2005-05-04
3757929,716,163,1,2005-09-28
2251083,425,163,4,2005-05-03
2280268,434,163,1,2005-09-25
3862793,747,163,1,2005-10-13
3756568,712,163,1,2005-09-06
3343501,624,163,1,2005-09-25
667882,176,163,2,2005-09-26
4476509,885,163,1,2005-09-25
3893440,757,163,1,2005-10-04
3332168,617,163,1,2005-09-23
3331866,616,163,1,2005-10-10
1866339,346,163,1,2005-09-25
676539,182,163,1,2005-09-15
966759,218,163,1,2005-09-07
1290538,287,163,1,2005-10-04
1455094,303,163,1,2005-09-25
3835590,737,163,1,2005-09-25
4510255,886,163,1,2005-05-14
1012592,239,163,1,2005-09-23
4589146,891,163,1,2005-10-04
4674193,917,163,1,2005-09-26
4673850,916,163,1,2005-09-06
541593,161,163,1,2005-09-07
4770264,955,163,1,2005-10-04
4673438,913,163,1,2005-09-25
4673599,914,163,1,2005-09-25
542185,162,163,1,2005-09-25
4342207,835,163,5,2005-05-03
4676591,918,163,5,2005-05-03
3626612,703,163,3,2005-09-26
4657634,907,163,5,2005-04-30
1155671,265,163,4,2005-05-04
4362129,845,163,4,2005-09-25
1155918,266,163,1,2005-09-27
529981,154,163,1,2005-09-25
1156317,267,163,1,2005-05-03
4700767,935,163,1,2005-09-27
3199712,598,163,1,2005-10-05
3184485,581,163,1,2005-09-26
4701306,936,163,1,2005-09-25
4731107,940,163,5,2005-05-05
574723,172,163,1,2005-09-25
4693815,923,163,1,2005-09-25
567988,169,163,1,2005-09-15
568293,170,163,1,2005-10-05
3195475,590,163,2,2005-10-05
4300464,826,163,1,2005-09-07
3195742,591,163,1,2005-09-25
3198604,596,163,2,2005-05-15
3539391,679,163,1,2005-10-10
816684,196,163,1,2005-09-25
3212673,601,163,1,2005-09-23
1220744,271,163,3,2005-05-03
2115741,402,163,1,2005-09-25
4253333,812,163,1,2005-09-26
3567290,688,163,1,2005-09-23
4051854,784,163,1,2005-10-10
3414157,655,163,1,2005-05-03
4049469,780,163,1,2005-10-10
4042775,770,163,1,2005-09-25
3430156,658,163,1,2005-05-03
909191,199,163,1,2005-10-12
4432815,869,163,1,2005-09-25
2104534,397,163,3,2005-05-04
1100473,253,163,4,2005-04-30
4042648,769,163,1,2005-09-26
933795,200,163,1,2005-09-28
3741363,710,163,1,2005-09-07
4467412,874,163,1,2005-09-25
3741034,709,163,1,2005-09-28
1902814,356,163,1,2005-10-10
2102832,395,163,5,2005-05-15
3407258,647,163,2,2005-05-03
1265822,280,163,3,2005-05-03
3407801,648,163,1,2005-09-26
1264711,277,163,1,2005-09-07
2173551,408,163,1,2005-09-06
1880415,350,163,2,2005-05-15
523219,152,163,1,2005-05-03
519960,149,163,1,2005-10-04
1344696,293,163,1,2005-09-06
1344191,292,163,1,2005-09-23
4839570,965,163,1,2005-09-25
4632458,897,163,1,2005-09-22
4844738,973,163,1,2005-10-05
4844500,972,163,1,2005-09-26
4642295,899,163,1,2005-09-26
4410679,861,163,1,2005-10-05
435483,121,163,1,2005-10-10
2053281,376,163,3,2005-10-04
357204,105,163,1,2005-09-25
1664395,316,163,1,2005-09-07
2088315,391,163,3,2005-07-03
2893120,532,163,1,2005-09-23
2617002,482,163,1,2005-08-16
414010,116,163,1,2005-09-23
221418,36,163,1,2005-09-07
411019,112,163,1,2005-10-05
211998,32,163,1,2005-09-06
5007630,997,163,1,2005-09-23
2599576,481,163,4,2005-05-04
2002215,361,163,5,2005-05-03
2561305,471,163,3,2005-04-30
2497554,466,163,1,2005-10-04
2046264,368,163,1,2005-05-03
2081888,387,163,3,2005-05-03
1860184,344,163,4,2005-05-03
2572231,473,163,1,2005-09-25
2494401,462,163,3,2005-09-01
2032874,365,163,1,2005-09-06
2351051,444,163,1,2005-09-25
248411,49,163,1,2005-10-05
2798340,500,163,1,2005-05-03
267490,58,163,1,2005-05-01
286168,73,163,2,2005-05-04
4974680,992,163,1,2005-04-30
280337,62,163,1,2005-10-05
1855522,339,163,1,2005-09-07
21424,15,163,1,2005-10-05
286823,74,163,1,2005-09-25
20186,10,163,1,2005-09-27
1480491,311,163,1,2005-09-07
339274,94,163,1,2005-10-05
1823589,334,163,1,2005-09-23
2855967,523,163,1,2005-09-23
2980797,558,163,1,2005-09-07
2359672,449,163,1,2005-10-04
2359512,448,163,1,2005-10-10
604,2,163,1,2005-09-25
2981824,560,163,1,2005-10-04
163,1,163,2,2005-09-23
2821953,508,163,1,2005-09-25
2359388,447,163,1,2005-09-25
313666,82,163,1,2005-09-28
1917108,357,87,4,2005-10-18
87,1,87,3,2005-08-03
830446,197,87,4,2005-09-27
1579540,313,87,5,2005-08-16
1150888,262,87,4,2005-12-14
2388444,457,87,3,2005-09-07
1125632,257,87,3,2005-11-18
4805341,963,87,3,2005-08-01
4850358,980,44,2,2004-05-01
3509348,670,44,4,2004-05-01
4342709,836,44,3,2004-05-01
411320,113,44,3,2004-04-27
2497873,467,44,5,2004-04-27
4695455,929,44,3,2004-05-01
4048241,777,44,3,2004-05-01
4229133,804,44,3,2004-05-01
383298,111,44,3,2004-05-11
4674857,918,44,3,2004-05-01
3796675,723,44,3,2004-04-27
3610340,693,44,2,2004-04-27
2663843,483,44,3,2004-04-27
451991,138,44,3,2004-05-01
44,1,44,3,2004-05-01
3413988,655,44,1,2004-05-01
2254616,426,44,2,2004-04-27
1880170,350,44,3,2004-05-01
2560315,471,44,3,2004-05-01
530167,155,44,3,2004-04-27
4050677,783,44,3,2004-04-27
3542484,681,44,2,2004-05-01
1076533,252,44,3,2004-04-27
1984814,359,44,3,2004-05-01
4590055,893,44,3,2004-05-01
2746708,485,44,2,2004-04-27
3213050,602,44,2,2004-04-27
248353,49,44,2,2004-05-01
2365723,455,44,2,2004-05-01
1164444,269,44,4,2004-04-27
1001715,229,44,3,2004-05-01
4476396,885,44,3,2004-04-27
55809,28,44,2,2004-04-27
4466256,873,44,2,2004-05-01
102665,30,44,3,2004-05-11
4653668,901,44,4,2004-05-01
1150513,262,44,3,2004-04-27
3209882,600,44,3,2004-05-01
3169248,575,44,2,2004-05-01
4844454,972,44,3,2004-05-01
523364,152,170,4,2004-10-07
4417234,862,170,3,2004-12-10
3867537,749,170,5,2004-07-31
4731416,940,170,3,2004-08-28
65278,28,170,5,2004-11-20
3926928,758,170,3,2004-10-11
2961593,551,170,5,2004-11-30
170,1,170,3,2004-08-28
305330,78,170,4,2004-11-28
2049296,371,170,5,2004-08-17
4696356,930,41,2,2005-09-09
2280988,436,41,4,2005-06-23
41,1,41,2,2005-05-24
3579874,692,41,5,2005-03-09
3542471,681,41,3,2005-10-06
4351387,843,41,4,2005-03-22
1123209,257,41,2,2005-03-09
2089708,393,41,1,2005-12-09
568892,171,41,4,2005-03-11
3901528,758,41,1,2005-08-18
3517100,672,41,3,2005-11-03
584527,175,41,4,2005-03-09
1814561,334,41,3,2005-10-06
1883055,353,41,4,2005-03-14
2062910,381,41,3,2005-03-24
1277324,285,41,2,2005-03-11
3169241,575,41,1,2005-09-13
383076,111,41,1,2005-07-19
1300079,290,41,3,2005-03-22
3025761,571,41,5,2005-03-09
3420204,658,41,5,2005-03-09
3370176,636,41,3,2005-03-14
3742738,711,41,1,2005-09-13
4472075,883,41,2,2005-03-17
1474922,311,41,1,2005-11-08
4703199,937,41,2,2005-07-19
3465416,660,41,4,2005-03-11
287505,76,41,4,2005-08-18
1455504,304,41,2,2005-08-24
4591145,894,41,2,2005-12-09
1076439,252,41,1,2005-03-11
1187095,270,41,5,2005-03-11
724469,191,41,4,2005-03-14
4057739,788,41,5,2005-03-09
1663838,316,41,5,2005-09-23
1910355,357,41,1,2005-04-07
2270994,433,41,2,2005-09-09
1223652,273,41,2,2005-04-15
2986758,563,41,2,2005-09-27
5008376,999,41,1,2005-03-11
3553578,686,41,1,2005-10-25
102162,30,41,4,2005-04-07
32342,18,41,2,2005-09-27
4274782,819,41,1,2005-03-09
823110,197,41,1,2005-07-20
3840500,746,41,1,2005-03-09
4485147,886,41,5,2005-07-19
3999202,759,41,1,2005-03-11
4726931,940,41,3,2005-04-22
2663455,483,41,1,2005-03-09
2127526,406,41,4,2005-07-06
417254,118,41,1,2005-03-14
4152329,798,41,5,2005-03-09
2915716,548,41,1,2005-08-24
1003629,232,41,4,2005-11-18
3629914,705,41,4,2005-03-09
3872660,751,41,5,2005-03-09
3223692,607,41,3,2005-04-19
1994105,361,41,4,2005-05-31
3568175,689,41,3,2005-11-08
4600478,896,41,1,2005-03-09
2846616,517,41,1,2005-10-25
4311733,831,41,5,2005-03-09
55625,28,41,5,2005-03-09
1675692,329,41,3,2005-03-09
4343523,837,41,4,2005-11-18
3674325,708,41,1,2005-03-09
4431259,866,41,2,2005-07-19
543700,165,41,5,2005-08-24
2604437,482,41,1,2005-11-08
213838,33,41,3,2005-08-18
4400169,859,41,1,2005-03-09
3502730,668,41,5,2005-07-19
2378309,457,41,4,2005-04-07
4661884,908,41,4,2005-03-14
1738831,330,41,2,2005-03-11
3614154,696,41,2,2005-08-05
1382979,299,41,5,2005-03-09
1502882,312,41,5,2005-03-09
225387,44,41,3,2005-03-14
1270295,283,41,5,2005-09-27
4862692,985,41,5,2005-03-09
3358654,631,41,5,2005-11-18
3200662,599,41,5,2005-03-17
1767515,331,41,4,2005-03-14
3757431,715,41,5,2005-10-27
4371964,851,41,2,2005-07-06
2925594,550,41,3,2005-03-09
2291178,442,41,1,2005-03-09
2224670,420,41,4,2005-08-24
521100,152,41,4,2005-08-05
0,1,0,3,2005-09-06
1458718,305,0,3,2005-04-14
3997960,759,0,3,2005-10-21
4146273,798,0,5,2005-04-11
3871912,751,0,3,2005-04-24
3838731,746,0,4,2005-06-21
898435,199,0,3,2005-10-17
3893938,758,0,3,2005-04-14
4411140,862,0,3,2005-04-20
4370203,851,0,5,2005-06-29
415841,118,0,3,2005-06-24
4477121,886,0,3,2005-05-05
4470527,881,0,3,2005-05-31
4259238,818,0,3,2005-04-14
4254358,817,0,3,2005-09-19
4237777,809,0,3,2005-09-20
4273635,819,0,3,2005-04-28
4343433,837,0,3,2005-04-26
4333281,833,0,4,2005-04-14
4310280,831,0,3,2005-04-14
262264,58,0,5,2005-04-20
380947,111,0,2,2005-04-20
3416947,658,0,5,2005-04-12
3369170,636,0,2,2005-04-14
577779,175,0,3,2005-05-09
816455,195,0,4,2005-12-29
817119,197,0,3,2005-04-19
3216160,607,0,5,2005-04-11
3199927,599,0,3,2005-06-13
1563590,313,0,3,2005-04-11
3171827,577,0,3,2005-04-14
1019501,241,0,3,2005-04-13
1498057,312,0,4,2005-04-11
3668878,708,0,3,2005-04-13
3665591,706,0,3,2005-10-04
3626929,705,0,4,2005-07-19
3741594,711,0,3,2005-04-19
3488024,662,0,4,2005-07-13
3463857,660,0,3,2005-04-14
3613603,696,0,4,2005-07-18
3577453,692,0,4,2005-09-14
3552440,686,0,2,2005-04-14
679944,187,0,2,2005-06-21
1184311,270,0,4,2005-04-11
224744,44,0,3,2005-04-20
312388,81,0,3,2005-05-09
313761,83,0,3,2005-07-19
1276278,285,0,4,2005-07-29
458301,143,0,5,2005-04-14
1221220,273,0,2,2005-04-14
312105,80,0,3,2005-06-02
1253984,275,0,3,2005-04-14
4799457,963,0,3,2005-04-14
4778098,962,0,3,2005-04-14
4855977,985,0,4,2005-04-12
4949337,988,0,3,2005-11-29
717110,191,0,5,2005-04-19
5149,8,0,4,2005-05-12
4762147,954,0,3,2005-04-28
93266,30,0,3,2005-04-13
4598192,896,0,4,2005-04-14
4585789,889,0,2,2005-09-14
4701512,937,0,3,2005-04-14
1377229,299,0,3,2005-04-08
702521,189,0,2,2005-04-14
1157186,268,0,4,2005-05-09
4982375,994,0,3,2005-09-12
4978999,993,0,3,2005-11-22
4972803,992,0,3,2005-06-26
4969473,990,0,4,2005-04-14
1670697,329,0,4,2005-04-13
2351136,445,0,3,2005-04-20
1991396,361,0,4,2005-06-21
2856201,524,0,3,2005-04-14
2033464,367,0,3,2005-12-16
2369395,457,0,3,2005-05-12
2915169,548,0,3,2005-05-09
1904443,357,0,3,2005-04-19
1003230,232,0,3,2005-11-03
2914534,547,0,4,2005-09-19
957451,216,0,3,2005-04-19
2229833,422,0,2,2005-04-14
2798771,501,0,3,2005-09-08
2221663,418,0,3,2005-09-08
2177600,413,0,2,2005-04-19
2088837,393,0,3,2005-04-14
2062431,381,0,3,2005-04-13
2261267,429,0,3,2005-05-09
2270194,433,0,3,2005-07-19
2825965,516,0,2,2005-04-20
2123967,406,0,4,2005-06-21
1811502,334,0,3,2005-06-29
359182,108,0,3,2005-05-09
2499089,468,0,5,2005-04-12
2996805,564,0,3,2005-04-20
3014043,571,0,5,2005-04-11
574958,173,0,3,2005-04-06
1763932,331,0,3,2005-04-14
3008762,569,0,3,2005-11-08
1736806,330,0,4,2005-04-13
2600081,482,0,3,2005-04-11
1881568,353,0,3,2005-04-28
1866827,348,0,4,2005-04-20
24352,17,0,2,2005-06-29
287314,76,0,3,2005-04-26
2656677,483,0,3,2005-04-11
2923094,550,0,3,2005-04-14
595170,175,106,5,2005-01-21
1510853,312,106,4,2005-05-03
33512,18,106,4,2005-07-26
106,1,106,5,2005-05-23
3790796,722,106,5,2005-10-06
1027771,241,106,5,2005-01-21
3403850,646,106,5,2005-07-26
1683468,329,106,1,2005-01-24
2510931,468,106,4,2005-01-24
1305673,290,106,4,2005-03-18
736159,191,106,3,2005-01-24
1227557,273,106,1,2005-09-24
2748625,486,106,5,2005-02-24
972183,223,106,5,2005-01-24
3044099,571,106,5,2005-02-15
3767834,720,106,5,2005-03-22
1351037,295,106,2,2005-05-02
3914438,758,106,4,2005-09-28
465562,143,106,5,2005-08-11
2998828,564,106,4,2005-02-25
832756,197,106,1,2005-08-10
1477852,311,106,3,2005-04-06
116238,30,106,5,2005-09-10
3177767,580,106,3,2005-02-06
1582985,313,106,3,2005-02-15
4261976,818,106,5,2005-02-24
4873385,985,106,5,2005-02-06
22152,16,106,4,2005-08-10
3682931,708,106,2,2005-02-15
4756486,953,106,5,2005-09-15
2392074,457,106,3,2005-02-07
2294133,442,106,3,2005-02-06
4161944,798,106,3,2005-01-21
2768631,494,106,5,2005-03-01
4064651,788,106,2,2005-01-24
1773161,331,106,5,2005-05-03
4410615,861,106,5,2005-06-02
1292383,289,64,1,2003-08-10
1913460,357,64,1,2004-04-03
2856888,524,64,3,2003-11-03
521523,152,64,3,2005-04-20
2129670,406,64,3,2005-08-10
2280242,434,64,3,2005-11-28
4362093,845,64,3,2005-10-26
384373,111,64,2,2004-03-08
967196,221,64,3,2005-09-28
2031231,363,64,4,2004-03-01
107022,30,64,3,2004-05-04
4373065,851,64,3,2005-08-18
4953292,989,64,1,2004-12-26
826624,197,64,3,2004-08-27
1386403,299,64,3,2005-04-20
4345372,839,64,4,2005-10-17
2927060,550,64,2,2005-01-10
728491,191,64,5,2004-02-10
2606875,482,64,2,2005-04-20
4662353,908,64,5,2005-05-16
57291,28,64,4,2003-06-16
1575260,313,64,4,2004-07-05
2755926,489,64,2,2004-03-18
4780506,962,64,3,2004-02-16
2210209,416,64,1,2004-05-13
3835741,738,64,1,2004-10-25
3187026,584,64,1,2004-06-20
4413305,862,64,3,2004-06-30
3319648,615,64,5,2003-06-13
3554150,686,64,4,2004-04-26
682225,187,64,4,2004-03-02
2866734,528,64,3,2005-10-13
2181039,413,64,3,2005-02-09
2667144,483,64,4,2004-01-08
340507,96,64,3,2005-09-28
2383003,457,64,2,2004-08-27
3031833,571,64,2,2005-07-06
1077451,252,64,3,2004-11-01
4727715,940,64,3,2004-11-10
2090171,393,64,4,2004-03-25
315939,83,64,3,2005-08-18
4302041,829,64,4,2004-12-08
4490112,886,64,2,2005-04-20
993553,225,64,1,2005-02-09
4275404,819,64,4,2004-04-26
4641167,898,64,1,2004-06-02
4866401,985,64,5,2003-06-16
2599508,481,64,2,2005-09-02
64,1,64,1,2005-11-01
4997102,996,64,1,2005-08-10
3421981,658,64,3,2004-07-05
2998055,564,64,1,2005-04-20
1348917,295,64,1,2005-05-07
3906074,758,64,3,2004-09-30
361458,108,64,1,2004-06-20
1460165,305,64,5,2005-02-23
2506217,468,64,4,2004-08-03
2766487,494,64,3,2005-08-24
3612561,694,10,4,2005-05-04
3192792,588,10,3,2005-02-03
10,1,10,4,2005-05-19
1378020,299,10,3,2005-03-15
2565286,473,10,5,2005-02-09
3198526,596,133,3,2005-04-16
467544,143,133,2,2004-07-27
3636317,705,133,3,2004-10-17
2816289,504,133,3,2005-05-06
3622492,700,133,3,2005-04-16
2238985,424,133,1,2004-07-14
2184831,413,133,3,2004-07-14
3615370,696,133,1,2004-12-26
2397678,457,133,3,2005-05-08
266436,58,133,2,2005-04-27
2857703,524,133,3,2004-07-14
4244625,811,133,3,2005-04-27
3874252,751,133,2,2005-09-19
1352466,295,133,2,2004-12-10
1811130,333,133,3,2005-03-11
3530202,675,133,2,2004-12-21
2570765,473,133,4,2004-07-15
4655440,906,133,3,2005-08-01
2364255,454,133,2,2005-04-27
2798303,500,133,3,2005-03-11
973391,223,133,5,2004-12-08
4985558,994,133,3,2004-12-07
1127730,257,133,3,2004-07-15
2980763,558,133,2,2005-06-18
1395938,299,133,3,2005-04-15
4343738,837,133,3,2005-08-30
952930,215,133,3,2004-12-10
4979779,993,133,3,2005-07-21
3769062,720,133,4,2004-07-22
3367803,634,133,4,2004-12-20
2211660,416,133,4,2004-07-27
2870227,528,133,3,2005-05-07
4673821,916,133,2,2005-07-18
2814250,502,133,3,2005-06-27
245621,48,133,3,2004-12-07
1513957,312,133,5,2004-05-13
2917013,548,133,2,2005-04-27
740887,191,133,3,2004-05-13
4401942,859,133,3,2004-12-07
4067441,788,133,3,2004-05-13
1292959,289,133,2,2004-12-23
3919199,758,133,3,2004-10-17
599560,175,133,3,2004-08-14
4808286,963,133,3,2005-07-29
2931141,550,133,3,2005-04-15
4165898,798,133,3,2004-09-17
3172334,577,133,3,2005-04-27
1374985,297,133,3,2005-05-05
2895359,533,133,3,2004-07-14
215034,33,133,4,2004-12-10
705871,189,133,3,2004-08-29
1923349,357,133,4,2005-05-26
4376181,851,133,4,2005-08-30
3389775,642,133,3,2005-08-30
3499634,663,133,2,2005-06-27
1456089,304,133,3,2004-12-08
448750,133,133,4,2004-10-31
4047187,776,133,3,2005-10-24
4756832,953,133,3,2005-11-21
4503337,886,133,3,2005-02-02
2088283,391,133,3,2005-11-04
3501415,667,133,3,2005-04-19
1664239,316,133,3,2005-08-23
3427466,658,133,4,2004-07-14
4877674,985,133,4,2004-05-18
282112,68,133,4,2004-12-07
3051584,571,133,5,2004-05-13
4353347,843,133,3,2004-09-17
3539153,678,133,3,2005-05-08
62285,28,133,4,2005-02-17
293613,77,133,1,2004-07-14
1067761,248,133,4,2004-08-17
3521530,673,133,4,2005-04-20
2497528,466,133,3,2005-09-05
1307939,290,133,3,2005-01-06
3612747,694,133,4,2004-10-17
1686694,329,133,3,2004-07-21
1167955,269,133,3,2004-07-14
2960481,551,133,1,2004-08-31
3555975,686,133,2,2004-07-14
1743260,330,133,2,2004-07-14
3240299,607,133,3,2004-07-14
1290319,286,133,3,2004-12-23
3686454,708,133,3,2004-09-01
4837309,964,133,2,2004-12-11
4586481,889,133,3,2005-06-13
2220525,417,133,3,2004-07-27
34112,18,133,4,2005-04-15
2613743,482,133,4,2004-05-13
237487,46,133,3,2004-08-31
1775377,331,133,4,2004-05-18
1111853,256,133,3,2005-06-14
133,1,133,3,2005-04-19
4277437,819,133,3,2004-09-01
684809,187,133,2,2004-08-17
4052110,785,133,3,2004-12-26
1290983,288,133,1,2005-05-26
2352987,445,133,3,2005-12-27
4234930,808,133,2,2004-08-29
2495512,463,133,3,2005-05-07
1164076,269,33,4,2003-11-23
